                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.40829,                 0.3171,                0.85746,                0.97036,                0.90211,                0.95472,                0.86662,                0.47428,                0.40158,                0.87565,             0.00036838,             0.00036838,             0.00036838
                    322,                0.39364,                0.30785,                0.85807,                 0.9665,                0.90729,                0.95278,                0.85887,                0.46911,                0.39097,                0.87881,              0.0003664,              0.0003664,              0.0003664
                    323,                0.39944,                0.31104,                 0.8627,                0.96255,                0.89892,                0.95987,                0.87374,                 0.4656,                0.38735,                0.87803,             0.00036442,             0.00036442,             0.00036442
                    324,                0.40668,                0.31349,                0.85914,                0.93835,                0.94434,                0.97101,                0.87452,                0.45781,                 0.3744,                0.86149,             0.00036244,             0.00036244,             0.00036244
                    325,                0.39105,                0.30802,                0.85235,                 0.9346,                0.93793,                0.96906,                0.87813,                0.45799,                0.39222,                0.85894,             0.00036046,             0.00036046,             0.00036046
                    326,                 0.3994,                0.31302,                0.86075,                0.95454,                0.90984,                0.96473,                0.86685,                0.45757,                0.38892,                0.85772,             0.00035848,             0.00035848,             0.00035848
                    327,                0.39586,                0.30739,                0.85045,                0.95991,                0.92153,                0.96325,                0.87233,                0.45785,                0.38074,                0.85651,              0.0003565,              0.0003565,              0.0003565
                    328,                0.40205,                0.31562,                0.85783,                0.94475,                0.93212,                0.96793,                0.87856,                0.45071,                0.35045,                0.86323,             0.00035452,             0.00035452,             0.00035452
                    329,                0.40986,                0.31561,                0.86018,                  0.969,                0.94298,                 0.9685,                0.88268,                 0.4542,                0.34069,                0.86458,             0.00035254,             0.00035254,             0.00035254
                    330,                0.40587,                0.31466,                0.85901,                0.97833,                0.91286,                0.96928,                0.88806,                0.44118,                0.34311,                0.85769,             0.00035056,             0.00035056,             0.00035056
                    331,                0.39865,                 0.3128,                 0.8576,                0.97576,                0.91512,                0.96788,                0.88637,                0.44991,                  0.349,                0.86483,             0.00034858,             0.00034858,             0.00034858
                    332,                 0.4039,                0.31049,                 0.8583,                0.96082,                0.92744,                0.96959,                0.88416,                0.44423,                0.35253,                0.86053,              0.0003466,              0.0003466,              0.0003466
                    333,                0.40921,                0.31291,                0.86274,                0.95787,                  0.924,                0.96608,                0.88008,                0.45214,                0.36301,                0.86054,             0.00034462,             0.00034462,             0.00034462
                    334,                0.39841,                0.31098,                0.85346,                0.97701,                0.92051,                0.97069,                0.89042,                0.44534,                0.36006,                0.85593,             0.00034264,             0.00034264,             0.00034264
                    335,                0.40615,                0.31463,                0.86124,                0.97378,                0.89995,                0.97123,                0.88896,                0.44852,                 0.3577,                0.85789,             0.00034066,             0.00034066,             0.00034066
                    336,                0.40271,                0.31134,                0.85728,                0.95158,                0.92845,                 0.9708,                0.88698,                0.44944,                0.35307,                 0.8565,             0.00033868,             0.00033868,             0.00033868
                    337,                0.40368,                0.31098,                  0.861,                0.96981,                0.91966,                0.96944,                0.87951,                0.45714,                0.36207,                0.85596,              0.0003367,              0.0003367,              0.0003367
                    338,                0.40559,                0.31022,                0.85932,                0.97652,                0.91422,                0.96913,                0.88508,                0.45564,                0.37232,                 0.8566,             0.00033472,             0.00033472,             0.00033472
                    339,                0.40614,                0.31864,                0.86383,                0.97542,                0.90963,                0.96784,                0.87931,                0.46308,                0.37422,                0.86356,             0.00033274,             0.00033274,             0.00033274
                    340,                0.40067,                0.30561,                0.85811,                0.96098,                0.92998,                0.97176,                0.87873,                0.46254,                0.35256,                0.85733,             0.00033076,             0.00033076,             0.00033076
                    341,                0.39095,                0.30697,                0.85167,                0.97467,                0.90259,                0.97137,                0.87929,                0.45596,                0.35707,                0.85381,             0.00032878,             0.00032878,             0.00032878
                    342,                0.39463,                0.30352,                0.85436,                0.95609,                0.93377,                0.96897,                0.88342,                0.44676,                0.34804,                0.85179,              0.0003268,              0.0003268,              0.0003268
                    343,                0.39392,                0.30616,                0.85631,                0.96117,                0.90999,                0.95867,                0.87459,                0.45534,                0.36792,                0.85249,             0.00032482,             0.00032482,             0.00032482
                    344,                0.38906,                0.30454,                0.85054,                0.96167,                0.91196,                0.95396,                0.86981,                0.45818,                0.39312,                0.86568,             0.00032284,             0.00032284,             0.00032284
                    345,                0.39335,                0.30637,                0.85251,                 0.9508,                0.91128,                0.95351,                0.87661,                0.45624,                 0.3887,                0.86291,             0.00032086,             0.00032086,             0.00032086
                    346,                0.40174,                  0.311,                0.85695,                0.96499,                0.89991,                0.95508,                0.87014,                0.45821,                 0.3818,                0.86449,             0.00031888,             0.00031888,             0.00031888
                    347,                0.39965,                0.31172,                 0.8602,                0.95842,                 0.9023,                0.95556,                0.87326,                 0.4484,                0.36923,                0.86118,              0.0003169,              0.0003169,              0.0003169
                    348,                0.39398,                0.30541,                0.85495,                0.95391,                0.91102,                0.94646,                0.86216,                0.45298,                0.37877,                 0.8666,             0.00031492,             0.00031492,             0.00031492
                    349,                0.39679,                 0.3061,                0.86207,                0.94231,                0.90948,                0.96407,                 0.8816,                0.44495,                0.37359,                0.85474,             0.00031294,             0.00031294,             0.00031294
                    350,                0.39319,                0.30496,                0.85561,                 0.9532,                0.92213,                 0.9667,                0.88457,                0.45004,                0.37783,                0.86267,             0.00031096,             0.00031096,             0.00031096
                    351,                0.38739,                0.30234,                0.85515,                0.95872,                0.91895,                0.96768,                 0.8823,                0.45106,                0.36248,                0.86114,             0.00030898,             0.00030898,             0.00030898
                    352,                0.39099,                0.30196,                 0.8567,                0.94589,                0.93061,                0.96556,                0.88224,                 0.4535,                0.36135,                0.86522,               0.000307,               0.000307,               0.000307
                    353,                0.38627,                0.29643,                0.85368,                0.97526,                0.90621,                0.96791,                0.87799,                0.45746,                0.35609,                0.86514,             0.00030502,             0.00030502,             0.00030502
                    354,                0.39253,                0.30181,                0.85443,                0.96427,                 0.9286,                0.96914,                 0.8853,                0.44924,                0.34692,                0.85759,             0.00030304,             0.00030304,             0.00030304
                    355,                0.39119,                0.30188,                0.85541,                0.96928,                0.91923,                0.96842,                0.88188,                0.45904,                 0.3504,                0.86226,             0.00030106,             0.00030106,             0.00030106
                    356,                0.38903,                0.30573,                0.85323,                0.96324,                0.91987,                0.96757,                0.88566,                 0.4558,                0.37181,                0.85925,             0.00029908,             0.00029908,             0.00029908
                    357,                0.39813,                 0.3056,                0.86026,                0.94481,                0.92101,                 0.9644,                0.88585,                 0.4483,                0.37034,                0.85994,              0.0002971,              0.0002971,              0.0002971
                    358,                 0.3914,                0.30246,                0.84938,                0.96025,                0.91799,                 0.9674,                 0.8807,                0.44758,                0.35209,                0.85985,             0.00029512,             0.00029512,             0.00029512
                    359,                0.39249,                0.30494,                0.85577,                0.95876,                0.92455,                0.96868,                0.88422,                0.45443,                0.34088,                0.86682,             0.00029314,             0.00029314,             0.00029314
                    360,                0.39815,                0.31028,                0.85718,                0.93512,                0.93192,                0.96721,                0.88591,                0.44133,                0.34488,                0.86123,             0.00029116,             0.00029116,             0.00029116
                    361,                0.39392,                0.30564,                0.85563,                0.96459,                0.89542,                0.96526,                0.88401,                0.44515,                0.36149,                0.85992,             0.00028918,             0.00028918,             0.00028918
                    362,                0.39191,                0.29608,                0.84857,                0.96324,                0.91152,                 0.9668,                 0.8804,                0.44237,                0.36286,                0.85884,              0.0002872,              0.0002872,              0.0002872
                    363,                0.39214,                0.30891,                0.85195,                0.95868,                0.92989,                0.96701,                0.88274,                0.45212,                0.35321,                0.86694,             0.00028522,             0.00028522,             0.00028522
                    364,                0.38893,                0.29289,                0.85253,                0.96025,                0.92102,                0.96441,                0.88426,                0.44815,                0.35442,                0.86633,             0.00028324,             0.00028324,             0.00028324
