                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    322,                0.57155,                0.46426,                0.93637,                0.95461,                0.91794,                0.95443,                0.85683,                0.49659,                0.41528,                0.89763,               0.005776,               0.005776,               0.005776
                    323,                0.56703,                 0.4561,                 0.9313,                0.95016,                0.93233,                0.95526,                0.85903,                0.49869,                0.42487,                 0.9079,              0.0057628,              0.0057628,              0.0057628
                    324,                0.56964,                0.45361,                  0.931,                0.95342,                 0.9249,                0.96033,                0.86011,                0.50185,                0.42625,                0.91038,              0.0057496,              0.0057496,              0.0057496
                    325,                0.55743,                0.44185,                0.92044,                0.94813,                0.91625,                0.96701,                 0.8588,                0.51983,                  0.409,                0.91236,              0.0057364,              0.0057364,              0.0057364
                    326,                0.57027,                0.45379,                0.93793,                0.97639,                0.92259,                0.96909,                0.86711,                0.50344,                0.40117,                0.90809,              0.0057232,              0.0057232,              0.0057232
                    327,                0.56077,                0.44971,                0.91905,                 0.9562,                0.92463,                 0.9628,                0.86063,                0.51984,                0.39887,                0.91752,                0.00571,                0.00571,                0.00571
                    328,                0.58014,                0.46784,                0.93935,                0.94985,                0.94243,                0.96952,                0.86209,                0.49638,                0.40381,                0.90682,              0.0056968,              0.0056968,              0.0056968
                    329,                0.57667,                0.45739,                0.92982,                0.95286,                0.93265,                0.96559,                0.85619,                0.53429,                0.42425,                0.92142,              0.0056836,              0.0056836,              0.0056836
                    330,                0.59444,                0.47275,                0.94317,                0.94246,                0.90644,                0.96995,                0.85742,                0.51219,                0.40802,                0.90554,              0.0056704,              0.0056704,              0.0056704
                    331,                0.57775,                0.46013,                0.93561,                0.94089,                0.91308,                0.96219,                0.85487,                0.52162,                0.43614,                0.90864,              0.0056572,              0.0056572,              0.0056572
                    332,                0.58692,                0.47267,                0.93775,                0.92622,                0.92952,                0.96381,                0.85811,                0.50868,                0.41575,                0.90463,               0.005644,               0.005644,               0.005644
                    333,                0.59298,                0.47109,                0.94358,                0.92538,                0.92095,                0.96308,                0.86172,                0.51284,                0.40932,                0.90532,              0.0056308,              0.0056308,              0.0056308
                    334,                0.58365,                0.46547,                0.93286,                0.95956,                0.91003,                0.95955,                0.85349,                 0.5218,                0.41158,                0.91296,              0.0056176,              0.0056176,              0.0056176
                    335,                0.59821,                0.47261,                0.94171,                0.98098,                0.92844,                 0.9697,                 0.8692,                0.50592,                 0.3918,                0.90626,              0.0056044,              0.0056044,              0.0056044
                    336,                0.57004,                0.46364,                0.93152,                0.96857,                0.92922,                0.98026,                0.87056,                0.50474,                0.38342,                0.91473,              0.0055912,              0.0055912,              0.0055912
                    337,                0.58002,                0.46642,                0.93623,                0.97781,                0.93817,                 0.9787,                0.85677,                0.51529,                0.38238,                0.90585,               0.005578,               0.005578,               0.005578
                    338,                0.58326,                0.46504,                 0.9338,                0.97779,                0.92133,                0.96747,                0.85578,                0.50965,                0.40006,                 0.9046,              0.0055648,              0.0055648,              0.0055648
                    339,                0.57703,                0.46671,                 0.9406,                0.96888,                0.91121,                0.96876,                  0.856,                0.52033,                0.40043,                 0.9102,              0.0055516,              0.0055516,              0.0055516
                    340,                0.57915,                0.46231,                0.93341,                0.94976,                 0.9249,                0.96124,                0.84335,                 0.5244,                0.41086,                0.92035,              0.0055384,              0.0055384,              0.0055384
                    341,                0.57864,                 0.4495,                0.92988,                0.93497,                0.93827,                 0.9635,                0.85494,                 0.5079,                0.38801,                0.90614,              0.0055252,              0.0055252,              0.0055252
                    342,                0.57513,                0.44666,                0.92597,                0.95124,                0.92323,                0.96541,                0.86016,                0.50857,                0.40248,                0.90427,               0.005512,               0.005512,               0.005512
                    343,                0.57365,                0.44529,                  0.933,                0.95072,                0.93061,                0.96344,                0.86709,                0.49795,                0.41025,                0.90077,              0.0054988,              0.0054988,              0.0054988
                    344,                0.56485,                0.44841,                 0.9226,                0.97605,                0.90074,                0.96843,                0.86834,                 0.5044,                0.38901,                0.89324,              0.0054856,              0.0054856,              0.0054856
                    345,                0.58504,                0.46108,                0.92951,                0.95196,                0.93214,                0.97067,                  0.872,                0.50296,                0.38772,                0.89902,              0.0054724,              0.0054724,              0.0054724
                    346,                 0.5785,                0.46885,                0.92955,                0.98126,                0.91942,                0.97435,                0.88042,                0.49921,                0.37506,                0.89382,              0.0054592,              0.0054592,              0.0054592
                    347,                0.56778,                0.45987,                0.93276,                0.97604,                0.92257,                0.96972,                0.87839,                0.49888,                0.37335,                0.90012,               0.005446,               0.005446,               0.005446
                    348,                 0.5578,                0.43802,                0.92615,                0.97284,                0.91251,                0.96831,                0.86537,                0.50335,                0.38282,                0.90092,              0.0054328,              0.0054328,              0.0054328
                    349,                0.57122,                0.45153,                0.93089,                 0.9675,                0.90417,                0.96397,                0.86054,                0.50801,                0.39887,                0.89719,              0.0054196,              0.0054196,              0.0054196
                    350,                0.57521,                0.45222,                0.93393,                0.96784,                0.94162,                0.97905,                0.87164,                 0.4929,                0.38622,                0.89275,              0.0054064,              0.0054064,              0.0054064
                    351,                0.57567,                0.45045,                0.93459,                0.94257,                 0.9243,                0.96685,                0.86114,                0.50088,                0.39718,                0.89789,              0.0053932,              0.0053932,              0.0053932
                    352,                 0.5636,                0.44295,                0.92963,                0.94707,                0.93819,                0.96263,                0.85978,                 0.5192,                0.39012,                0.91715,                0.00538,                0.00538,                0.00538
                    353,                0.56881,                 0.4388,                0.92839,                0.95262,                0.92861,                0.96347,                0.85906,                0.51568,                  0.412,                0.92426,              0.0053668,              0.0053668,              0.0053668
                    354,                0.58223,                0.45903,                0.93534,                0.94214,                0.93192,                0.96334,                0.85219,                0.51606,                0.40623,                0.91447,              0.0053536,              0.0053536,              0.0053536
                    355,                0.56663,                0.45787,                0.93389,                0.98355,                0.90576,                0.96768,                0.87239,                0.51704,                 0.3878,                0.90939,              0.0053404,              0.0053404,              0.0053404
                    356,                0.56619,                 0.4496,                0.92956,                0.97682,                0.90502,                0.95511,                0.85723,                 0.4983,                0.40041,                0.90227,              0.0053272,              0.0053272,              0.0053272
                    357,                0.57909,                0.45562,                0.93792,                0.92506,                 0.9063,                0.95729,                0.85627,                0.50666,                0.43648,                0.89989,               0.005314,               0.005314,               0.005314
                    358,                 0.5527,                0.44458,                0.91934,                0.96681,                0.90284,                0.95868,                  0.856,                0.51093,                0.42622,                0.90401,              0.0053008,              0.0053008,              0.0053008
                    359,                0.58034,                0.45539,                0.93044,                0.94886,                0.92114,                0.96548,                0.84565,                0.52665,                0.39609,                0.91812,              0.0052876,              0.0052876,              0.0052876
                    360,                0.59308,                0.46723,                0.94592,                0.94447,                0.91711,                0.96962,                0.86215,                0.52491,                0.38761,                0.91806,              0.0052744,              0.0052744,              0.0052744
                    361,                0.57059,                0.45384,                0.93097,                0.94028,                0.92269,                0.97061,                0.86199,                0.51346,                0.39141,                0.91015,              0.0052612,              0.0052612,              0.0052612
                    362,                0.55874,                0.44476,                0.92474,                0.96211,                0.92063,                0.97503,                0.86564,                0.50059,                0.38261,                0.89941,               0.005248,               0.005248,               0.005248
                    363,                0.56917,                0.44977,                0.92601,                0.95943,                0.91662,                0.97058,                 0.8633,                0.50255,                0.39661,                0.90137,              0.0052348,              0.0052348,              0.0052348
                    364,                0.55428,                 0.4355,                  0.924,                0.96629,                0.94111,                0.97771,                0.88244,                0.48935,                0.36959,                0.90205,              0.0052216,              0.0052216,              0.0052216
                    365,                0.54561,                0.43602,                0.92436,                0.97141,                0.93007,                0.97043,                0.87566,                0.47655,                0.36939,                0.89663,              0.0052084,              0.0052084,              0.0052084
                    366,                0.55956,                0.43368,                0.92944,                0.94299,                0.95132,                0.96723,                 0.8704,                0.49656,                0.38562,                0.90282,              0.0051952,              0.0051952,              0.0051952
                    367,                0.57115,                0.43786,                0.93156,                0.94295,                0.94151,                0.96662,                0.86129,                0.52099,                0.39807,                0.91742,               0.005182,               0.005182,               0.005182
                    368,                0.56539,                0.44037,                0.92438,                0.94134,                0.94996,                0.97188,                0.86405,                0.50131,                0.38613,                0.91523,              0.0051688,              0.0051688,              0.0051688
                    369,                0.54994,                0.43556,                0.91813,                0.94976,                0.95778,                0.97568,                0.87622,                0.50162,                0.37575,                0.91043,              0.0051556,              0.0051556,              0.0051556
                    370,                 0.5591,                0.44197,                 0.9311,                0.97294,                0.92199,                0.96992,                0.87649,                0.49236,                0.35651,                0.91041,              0.0051424,              0.0051424,              0.0051424
                    371,                0.56609,                0.43975,                0.92392,                0.96606,                0.92054,                0.97019,                0.87701,                0.49646,                0.36531,                0.91389,              0.0051292,              0.0051292,              0.0051292
                    372,                 0.5689,                0.44975,                 0.9248,                0.97237,                0.93657,                0.97163,                0.87668,                0.50513,                0.36123,                 0.9136,               0.005116,               0.005116,               0.005116
                    373,                0.57595,                0.45756,                0.93378,                 0.9557,                0.94071,                 0.9702,                0.87897,                0.49351,                0.35941,                0.89371,              0.0051028,              0.0051028,              0.0051028
                    374,                0.54705,                0.42976,                0.92206,                0.95632,                 0.9208,                0.95744,                0.87012,                0.48398,                0.38586,                0.88895,              0.0050896,              0.0050896,              0.0050896
                    375,                0.56147,                0.44416,                0.92833,                0.95086,                0.92656,                0.96285,                0.86703,                0.50235,                0.38336,                0.91054,              0.0050764,              0.0050764,              0.0050764
                    376,                0.57602,                0.44295,                0.93595,                 0.9177,                0.91946,                0.95678,                0.85807,                0.50127,                0.41668,                0.90528,              0.0050632,              0.0050632,              0.0050632
                    377,                0.56242,                0.44567,                0.92631,                0.94727,                0.91599,                0.95738,                0.85745,                0.51534,                0.43211,                0.91161,                0.00505,                0.00505,                0.00505
                    378,                0.55588,                0.44096,                0.91885,                0.95059,                0.91246,                 0.9569,                0.85012,                0.53558,                0.43789,                0.91097,              0.0050368,              0.0050368,              0.0050368
                    379,                0.55845,                 0.4464,                0.92443,                0.94171,                0.91516,                0.96427,                0.85694,                0.52971,                0.40297,                0.93114,              0.0050236,              0.0050236,              0.0050236
                    380,                0.56041,                0.43911,                0.92295,                0.94219,                0.92389,                0.96393,                0.86367,                0.51472,                0.39912,                0.91519,              0.0050104,              0.0050104,              0.0050104
                    381,                0.57577,                0.45008,                0.93587,                0.96792,                0.90569,                0.96531,                 0.8584,                0.50967,                0.39791,                0.91095,              0.0049972,              0.0049972,              0.0049972
                    382,                0.56047,                0.44556,                0.92987,                0.97091,                0.89361,                0.95919,                  0.857,                0.51258,                0.40484,                0.91983,               0.004984,               0.004984,               0.004984
                    383,                0.55881,                0.43002,                0.92394,                0.95379,                0.91674,                0.96119,                0.85639,                0.52697,                0.41763,                0.92776,              0.0049708,              0.0049708,              0.0049708
                    384,                0.55231,                 0.4187,                0.91346,                0.96186,                0.92334,                0.97145,                0.87216,                 0.5005,                0.37429,                0.90307,              0.0049576,              0.0049576,              0.0049576
                    385,                0.55682,                0.42962,                0.92707,                0.96683,                0.92127,                0.97477,                0.87013,                0.49119,                0.36874,                0.89793,              0.0049444,              0.0049444,              0.0049444
                    386,                0.54459,                0.43028,                0.91919,                0.97481,                0.92439,                0.97736,                0.87036,                0.49694,                0.37369,                0.90899,              0.0049312,              0.0049312,              0.0049312
                    387,                0.55674,                0.42457,                0.92638,                0.97426,                0.92288,                0.97631,                0.86987,                 0.4992,                0.37524,                0.90266,               0.004918,               0.004918,               0.004918
                    388,                0.54282,                0.42184,                0.91969,                0.95817,                0.88287,                0.96146,                0.85747,                0.50894,                0.42132,                0.89357,              0.0049048,              0.0049048,              0.0049048
                    389,                0.56499,                 0.4475,                 0.9317,                0.92483,                 0.8808,                  0.938,                0.82646,                0.55895,                0.47032,                0.93517,              0.0048916,              0.0048916,              0.0048916
                    390,                 0.5675,                0.45647,                0.93089,                0.95617,                0.88702,                 0.9477,                0.84694,                0.52899,                0.42495,                0.93379,              0.0048784,              0.0048784,              0.0048784
                    391,                0.56166,                0.43526,                 0.9232,                0.95999,                 0.9045,                0.96182,                0.86914,                0.49333,                0.39109,                0.89829,              0.0048652,              0.0048652,              0.0048652
                    392,                0.57166,                0.44689,                0.93141,                0.95563,                0.93881,                0.97173,                0.86973,                0.49674,                0.37574,                0.90057,               0.004852,               0.004852,               0.004852
                    393,                0.55413,                0.44217,                0.93247,                0.96341,                0.91799,                0.96997,                0.86695,                0.49518,                0.38451,                0.90213,              0.0048388,              0.0048388,              0.0048388
                    394,                0.54012,                0.43102,                0.91655,                0.94751,                0.94462,                0.97382,                0.87752,                0.49325,                0.35794,                 0.8972,              0.0048256,              0.0048256,              0.0048256
                    395,                0.55655,                 0.4365,                0.92591,                0.96087,                0.93311,                0.96442,                0.86479,                0.49283,                0.36968,                0.89715,              0.0048124,              0.0048124,              0.0048124
                    396,                 0.5519,                0.43578,                0.92077,                 0.9668,                0.92429,                   0.97,                0.87744,                0.48532,                0.35427,                0.89325,              0.0047992,              0.0047992,              0.0047992
                    397,                0.53184,                0.42164,                0.91304,                0.96589,                0.89633,                0.97329,                0.87987,                0.47342,                0.36557,                0.88343,               0.004786,               0.004786,               0.004786
                    398,                0.54695,                0.42821,                0.91864,                0.95871,                0.91934,                0.96798,                0.87347,                0.48276,                0.37407,                0.88561,              0.0047728,              0.0047728,              0.0047728
                    399,                0.53769,                0.42742,                0.91099,                0.97341,                0.92077,                  0.959,                 0.8683,                0.49937,                0.36411,                 0.9059,              0.0047596,              0.0047596,              0.0047596
                    400,                0.54931,                0.43162,                0.92113,                0.94366,                0.93097,                0.96039,                0.86238,                0.48099,                0.37353,                0.89525,              0.0047464,              0.0047464,              0.0047464
                    401,                 0.5685,                0.44084,                 0.9318,                0.95912,                 0.9125,                0.95896,                0.85373,                0.49852,                 0.4061,                0.91092,              0.0047332,              0.0047332,              0.0047332
                    402,                0.54598,                0.42642,                0.91602,                 0.9501,                0.89586,                0.95316,                0.85285,                0.49821,                0.41851,                0.90081,                0.00472,                0.00472,                0.00472
                    403,                0.55658,                0.42917,                0.92345,                0.97435,                0.93328,                0.96306,                0.87218,                   0.49,                0.37553,                 0.8967,              0.0047068,              0.0047068,              0.0047068
                    404,                 0.5676,                0.43888,                0.93344,                0.96965,                0.91729,                0.96185,                0.85942,                0.50872,                0.38119,                0.90406,              0.0046936,              0.0046936,              0.0046936
                    405,                0.54733,                0.42652,                0.92412,                  0.968,                0.91377,                0.95814,                0.86018,                 0.5243,                0.40784,                0.90374,              0.0046804,              0.0046804,              0.0046804
                    406,                0.54341,                0.42696,                 0.9224,                0.97685,                0.92683,                0.96096,                0.85851,                0.50935,                0.37809,                 0.8937,              0.0046672,              0.0046672,              0.0046672
                    407,                0.54021,                0.41515,                0.92337,                0.95952,                0.91984,                0.96089,                0.86009,                0.51496,                0.36413,                0.90363,               0.004654,               0.004654,               0.004654
                    408,                0.55651,                  0.434,                0.92765,                0.94721,                0.93736,                0.96314,                0.86516,                0.50881,                0.37044,                0.92187,              0.0046408,              0.0046408,              0.0046408
                    409,                  0.519,                0.41514,                0.90499,                0.98565,                0.91784,                0.96412,                0.86588,                0.50104,                0.36594,                0.90683,              0.0046276,              0.0046276,              0.0046276
                    410,                0.54678,                0.42437,                0.92435,                0.97309,                0.92917,                0.96453,                0.86971,                0.50971,                0.35319,                0.90609,              0.0046144,              0.0046144,              0.0046144
                    411,                0.54337,                0.42467,                0.91684,                0.98944,                0.91417,                0.96227,                0.86784,                0.49192,                0.36593,                 0.8971,              0.0046012,              0.0046012,              0.0046012
                    412,                0.52967,                0.42467,                0.91675,                0.96894,                 0.9269,                0.97362,                 0.8714,                0.48976,                0.36627,                 0.8936,               0.004588,               0.004588,               0.004588
                    413,                0.54077,                0.41366,                0.92251,                0.96804,                 0.9388,                0.97141,                0.87269,                0.49271,                0.36089,                0.90401,              0.0045748,              0.0045748,              0.0045748
                    414,                 0.5369,                0.41893,                0.91323,                0.97121,                0.93749,                0.97175,                0.87041,                0.49212,                0.35929,                0.90166,              0.0045616,              0.0045616,              0.0045616
                    415,                0.54217,                0.42464,                0.91662,                0.97102,                0.92401,                0.96953,                0.86671,                0.50543,                 0.3738,                0.91092,              0.0045484,              0.0045484,              0.0045484
                    416,                0.54784,                0.43888,                0.92273,                0.97267,                 0.9026,                0.96664,                0.86841,                0.50737,                0.37886,                 0.9154,              0.0045352,              0.0045352,              0.0045352
                    417,                 0.5587,                0.45315,                0.92781,                0.94369,                0.93346,                0.96142,                0.86278,                0.49758,                0.39388,                0.92046,               0.004522,               0.004522,               0.004522
                    418,                0.54038,                0.42306,                0.91227,                0.88849,                0.92556,                0.94756,                 0.8576,                0.48891,                0.45321,                0.91214,              0.0045088,              0.0045088,              0.0045088
                    419,                0.54047,                0.42864,                0.91803,                0.92292,                0.90099,                0.94474,                 0.8462,                0.49175,                0.45708,                0.90944,              0.0044956,              0.0044956,              0.0044956
                    420,                0.53946,                0.42138,                 0.9133,                0.96268,                 0.9439,                0.97412,                0.86975,                0.49928,                0.37889,                0.91106,              0.0044824,              0.0044824,              0.0044824
                    421,                0.53622,                0.41529,                0.91358,                0.94714,                0.93383,                0.97487,                0.87256,                0.50415,                0.39896,                0.91352,              0.0044692,              0.0044692,              0.0044692
                    422,                0.55039,                0.43607,                0.92693,                0.98036,                0.92595,                0.97626,                0.87725,                0.51532,                0.37482,                0.92757,               0.004456,               0.004456,               0.004456
                    423,                0.55393,                0.43318,                0.92822,                0.96296,                0.91645,                0.97523,                0.87358,                0.50697,                0.40169,                  0.921,              0.0044428,              0.0044428,              0.0044428
                    424,                0.54987,                0.43636,                0.92256,                0.93448,                0.91562,                0.95801,                0.86201,                0.50641,                0.39608,                0.92518,              0.0044296,              0.0044296,              0.0044296
                    425,                0.55805,                0.43853,                 0.9291,                0.95811,                0.92465,                 0.9642,                0.87715,                0.48509,                0.37908,                0.91206,              0.0044164,              0.0044164,              0.0044164
                    426,                 0.5455,                0.43257,                0.92821,                0.97452,                0.92211,                0.96592,                0.87263,                0.49561,                0.36984,                0.91856,              0.0044032,              0.0044032,              0.0044032
                    427,                0.53461,                0.41858,                0.92019,                0.95902,                0.91402,                 0.9685,                0.86312,                0.49852,                 0.3741,                0.91904,                0.00439,                0.00439,                0.00439
                    428,                0.54491,                0.42923,                0.92485,                0.94551,                0.92169,                0.95477,                0.85537,                 0.5033,                0.39527,                0.91593,              0.0043768,              0.0043768,              0.0043768
                    429,                0.54117,                0.41682,                0.91944,                0.94377,                0.92259,                0.96017,                0.86279,                0.48447,                0.38723,                0.90226,              0.0043636,              0.0043636,              0.0043636
                    430,                0.55068,                0.42845,                0.92281,                0.97719,                0.90639,                 0.9644,                0.85773,                0.50627,                0.38452,                0.92061,              0.0043504,              0.0043504,              0.0043504
                    431,                0.53746,                0.42054,                0.91445,                0.97691,                0.92631,                0.96131,                0.86722,                0.49986,                0.36498,                0.91152,              0.0043372,              0.0043372,              0.0043372
                    432,                0.54952,                 0.4275,                 0.9198,                0.98084,                0.91675,                0.97056,                0.86144,                0.53381,                0.39344,                0.93012,               0.004324,               0.004324,               0.004324
                    433,                0.54797,                0.43041,                0.91803,                0.96782,                0.92459,                0.96887,                0.86417,                 0.5191,                0.37572,                0.92136,              0.0043108,              0.0043108,              0.0043108
                    434,                0.52488,                0.41432,                0.91356,                0.95871,                0.92303,                0.97077,                0.87185,                   0.51,                0.37763,                0.92077,              0.0042976,              0.0042976,              0.0042976
                    435,                0.54698,                0.42305,                0.92227,                0.95389,                0.91009,                 0.9616,                0.86669,                0.50812,                0.37653,                0.92135,              0.0042844,              0.0042844,              0.0042844
                    436,                0.53942,                0.41617,                 0.9137,                0.96221,                0.91288,                0.95448,                  0.868,                0.50163,                0.36563,                0.91511,              0.0042712,              0.0042712,              0.0042712
                    437,                0.53831,                0.42158,                0.91906,                0.97853,                0.90763,                0.94889,                0.86113,                0.49747,                0.39249,                0.91605,               0.004258,               0.004258,               0.004258
                    438,                0.53017,                0.41361,                0.90574,                0.95914,                0.92345,                0.95822,                0.86642,                0.49343,                0.38738,                0.90863,              0.0042448,              0.0042448,              0.0042448
                    439,                0.53662,                0.41673,                0.91587,                0.95419,                0.91619,                0.95971,                0.86806,                0.48878,                0.37209,                0.90291,              0.0042316,              0.0042316,              0.0042316
                    440,                 0.5311,                0.41389,                0.92024,                0.95981,                0.90926,                0.96109,                0.86706,                0.49878,                0.37723,                0.90522,              0.0042184,              0.0042184,              0.0042184
                    441,                 0.5333,                0.41216,                0.91716,                0.95975,                0.91211,                0.95664,                0.86762,                0.49244,                0.38176,                0.90303,              0.0042052,              0.0042052,              0.0042052
                    442,                0.54271,                0.42196,                0.91679,                0.96181,                0.92108,                0.95706,                 0.8751,                0.49497,                0.37301,                 0.9079,               0.004192,               0.004192,               0.004192
                    443,                 0.5398,                0.42116,                0.92368,                 0.9498,                0.92605,                0.95001,                0.85541,                0.50011,                0.38413,                0.91134,              0.0041788,              0.0041788,              0.0041788
                    444,                0.53427,                0.41792,                0.92721,                0.96188,                0.92311,                0.95795,                0.86355,                 0.5084,                0.36214,                0.92716,              0.0041656,              0.0041656,              0.0041656
                    445,                0.55351,                0.42209,                0.92867,                0.95712,                 0.9252,                0.95518,                0.85959,                0.52354,                0.36516,                0.94805,              0.0041524,              0.0041524,              0.0041524
                    446,                0.55941,                0.41456,                0.91866,                0.95743,                0.93012,                0.95474,                0.86069,                0.53088,                 0.3671,                0.94556,              0.0041392,              0.0041392,              0.0041392
                    447,                0.54285,                 0.4246,                0.91965,                0.97631,                0.92629,                0.96597,                0.86766,                0.52566,                0.36292,                0.95068,               0.004126,               0.004126,               0.004126
                    448,                0.52491,                0.41608,                0.90833,                0.97779,                0.89575,                0.95917,                0.86476,                0.51149,                0.37447,                0.93778,              0.0041128,              0.0041128,              0.0041128
                    449,                0.53335,                0.42274,                0.91569,                0.95076,                0.90821,                 0.9594,                0.86242,                0.50453,                0.37788,                0.92211,              0.0040996,              0.0040996,              0.0040996
                    450,                0.52707,                0.40752,                0.91432,                0.95407,                0.91467,                0.96266,                 0.8637,                0.50811,                0.36488,                0.93217,              0.0040864,              0.0040864,              0.0040864
                    451,                0.54151,                 0.4332,                0.92984,                0.95231,                0.92403,                0.95854,                0.86015,                0.49521,                0.36263,                0.90841,              0.0040732,              0.0040732,              0.0040732
                    452,                0.53819,                0.41784,                0.92424,                0.95891,                0.91417,                0.95676,                0.86472,                0.49332,                0.37736,                0.90536,                0.00406,                0.00406,                0.00406
                    453,                0.53891,                0.41882,                0.91592,                 0.9171,                0.92951,                0.96173,                0.86969,                 0.4848,                0.36259,                0.90395,              0.0040468,              0.0040468,              0.0040468
                    454,                0.53155,                0.41524,                0.91969,                0.94087,                 0.9127,                0.96591,                 0.8742,                 0.4892,                0.35656,                 0.8906,              0.0040336,              0.0040336,              0.0040336
                    455,                0.55322,                0.41691,                0.92201,                0.95446,                0.92566,                0.96396,                0.86102,                0.51517,                0.36959,                0.91505,              0.0040204,              0.0040204,              0.0040204
                    456,                0.51895,                0.39862,                0.91045,                0.91965,                0.92483,                  0.954,                 0.8556,                0.50427,                0.37745,                0.90716,              0.0040072,              0.0040072,              0.0040072
                    457,                0.52205,                0.40595,                0.91369,                0.94247,                0.93748,                0.95667,                0.86161,                0.51003,                0.36464,                0.92022,               0.003994,               0.003994,               0.003994
                    458,                0.53288,                 0.4135,                0.91396,                0.95315,                0.94003,                  0.967,                0.87541,                 0.4954,                0.34623,                0.91377,              0.0039808,              0.0039808,              0.0039808
                    459,                0.53231,                0.41131,                0.91189,                0.94193,                0.94289,                0.97341,                0.86969,                0.49606,                0.35807,                0.91302,              0.0039676,              0.0039676,              0.0039676
                    460,                 0.5097,                 0.3925,                 0.9023,                0.96057,                0.93151,                0.96469,                  0.873,                0.49144,                0.36653,                0.90587,              0.0039544,              0.0039544,              0.0039544
                    461,                0.53274,                 0.4135,                0.91676,                0.97502,                0.93536,                0.96556,                0.87634,                0.48809,                0.35323,                0.89247,              0.0039412,              0.0039412,              0.0039412
                    462,                 0.5308,                0.40882,                0.91561,                0.96315,                0.93087,                0.96711,                0.87937,                0.47741,                0.35361,                0.88596,               0.003928,               0.003928,               0.003928
                    463,                0.52234,                0.40277,                0.90636,                0.97205,                0.93891,                0.97401,                0.87313,                0.49708,                 0.3607,                0.91071,              0.0039148,              0.0039148,              0.0039148
                    464,                0.53976,                0.41332,                 0.9132,                0.96813,                 0.9248,                0.96495,                0.86706,                0.49349,                0.35536,                0.90701,              0.0039016,              0.0039016,              0.0039016
